service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
4973028562-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15428038679-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3922053242-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3100034154-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14799048246-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14799048247-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3911041705-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5361061222-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14797029085-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
23100022901-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
50051021677-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
5568003645-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2373062221-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
3880005498-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
7010018645-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4957006750-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
51100029729-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14731045777-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14020043009-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
15487039436-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14258044142-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1036015896-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14030042296-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
5550011213-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14274053118-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14258044159-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5589004327-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23100028012-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
15512039749-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
4955028272-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5550011221-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
51100029709-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
2365061717-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
15487039383-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3100034294-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
18150042832-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3100033828-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
15348038472-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14277052562-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14267044429-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13115037337-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2362061506-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3945041936-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14797028775-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4974028658-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
23500035797-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2362061517-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4973028562-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2372062117-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14322062758-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5545003299-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4955021908-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,1
17000062835-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
5565034785-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
23100036599-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
7012018801-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14248047765-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5500011628-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1981053504-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
3560003526-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
23500063239-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
3560003567-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
2373062181-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14306060334-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1063059751-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
1982053830-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
1063059797-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14010042464-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277037968-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
4915006380-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14595039980-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2366061875-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
17000036064-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
1050016305-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3887005759-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12881052823-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14010042457-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14770048162-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
15475039308-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
15348038430-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1984053957-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14721047233-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1988054103-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
14769040826-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3092037213-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051063209-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14248047768-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13049037024-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3804041152-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
51100035283-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1988054111-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
5565034748-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2377062356-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12863046487-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14625040109-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2377062357-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7380059324-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14267044335-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4915006317-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14305044835-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051063180-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
13220043753-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14797028830-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23100022910-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
2373062212-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14798048840-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
7004018630-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2368061998-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7380020975-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
4915006373-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14258044165-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
2353061145-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14020042944-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14756040606-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5580019895-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1981053477-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3803041117-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5552011881-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2362061375-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23100063085-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
14010042461-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3905041641-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13170037890-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14721047230-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3813046591-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1981053460-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13221043571-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2353061021-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13170037878-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5568003679-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
7009027616-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7380020985-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
51100029876-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14274053054-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14655040214-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
18183046217-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14655040265-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
23100028027-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23100035647-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2376062272-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
5500011619-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14721047217-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13222043681-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
18023052434-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1981053566-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
51100052045-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
4966006885-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13087037134-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23500018332-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3886005659-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5500026734-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
50051018197-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
50051035721-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
50051017996-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1035047485-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
18097043136-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14655040202-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5466002544-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14249045535-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3080046812-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
12913041863-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3080046751-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14258044327-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4966006893-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14703040316-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5361061282-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14030042411-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
12875045915-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7007018705-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14258044227-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14007036924-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
8300033597-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,1
5545003380-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3100033965-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1033047388-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5500011446-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277052552-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14721047260-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1982053796-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13087037152-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051018015-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
18086045578-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1981053580-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
15334038316-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
23500018322-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14799048265-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
15454038835-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3813046602-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5505058362-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12822046236-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4973028534-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6008011120-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1983016765-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
5500026692-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3100034168-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
50051018205-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4955028406-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1062059515-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14799048322-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4974028623-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14258044191-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
5500011633-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
15334038365-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
12879045988-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3555039910-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3922053253-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
23100052162-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
6009015157-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12875045859-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5552011805-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14258044092-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14798048829-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3060042119-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1045053342-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23100063047-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
12891052922-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14312054665-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14717040458-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3813046559-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14302054419-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12843041285-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5552011778-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
18025052357-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14233045355-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1985054047-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14321062723-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14721047122-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
51100017477-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14306060289-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3560003529-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13222043670-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14007036975-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14595039981-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
12877045963-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5580033438-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5575052772-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
17000062858-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
5565011920-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4973028483-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
8300033764-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
14798048709-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3945041947-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
12858046441-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1986054082-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
2365061689-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13113037288-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14030042370-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
50051063144-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14007036930-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
51100052065-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14767040759-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12076045799-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3080046771-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
2373062197-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12875045886-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3080046735-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15354038531-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1983016774-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14797028782-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14299044657-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4955028349-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3060042131-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5550011283-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3911041800-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
5550011300-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
15447038734-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
5550011304-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14606043797-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
51100029763-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
15455038916-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4974028634-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1034047334-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14248047756-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14020042851-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7380010538-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
18170010181-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18183046222-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15497039584-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
21243043116-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14797028836-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5500011584-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14249045472-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14798048704-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3945041937-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14240045582-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14799048347-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23100036561-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
13222043670-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277052643-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
14249045478-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23100022906-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
2365061691-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2352060948-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5500026684-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1064060045-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14030042310-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14625040063-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14007036962-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
6008011169-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3100033909-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
17000017296-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3813046667-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
7001018757-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4974021998-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1984053963-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14721047135-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
17000036353-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3813046720-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14721047218-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
18155043266-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15338038380-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14595039929-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18025000182-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14321062719-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6104052470-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
17000062847-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
4915006375-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14246047858-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7009027623-20160922135358_v46.7,20161030,20161231,0,0,0,0,1,1,0
3080046804-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
13113037310-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5500034700-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14249045463-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3880005471-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14799048258-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5466019066-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14267044568-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3813046710-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14721047084-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14274053022-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
14625040065-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
